ID,IS_HCP,TAXONOMY
120205,0.0,2084P0800X
120206,0.0,2084P0800X
120207,1.0,2084P0800X
120208,0.0,2084N0400X
120209,0.0,2084N0400X
120210,0.0,2084P0800X
120211,0.0,2084P0800X
120212,1.0,2084P0800X
120213,1.0,2084N0400X
120214,1.0,2084P0800X
120215,0.0,2084P0800X
120216,0.0,2084P0800X
120217,0.0,2084P0800X
120218,0.0,2084P0804X
120219,0.0,2084P0800X
120220,0.0,2084P0800X
120221,0.0,2084P0800X
120222,1.0,2084P0800X
120223,0.0,2084P0800X
120224,0.0,2084N0400X
120225,0.0,2084P0800X
120226,0.0,2084N0400X
120227,0.0,2084N0400X
120228,0.0,2084P0800X
120229,1.0,2084P0800X
120230,0.0,2084P0800X
120231,0.0,2084P0800X
120232,1.0,2084P0800X
120233,1.0,2084P0800X
120234,0.0,2084P0800X
120235,1.0,2084P0800X
120236,0.0,207Q00000X
120237,1.0,207Q00000X
120238,0.0,2084P0800X
120239,0.0,2084N0400X
120240,0.0,2084N0400X
120241,1.0,2084P0800X
120242,0.0,2084P0800X
120243,0.0,2084P0800X
120244,0.0,2084P0800X
120245,0.0,2084P0800X
120246,0.0,2084P0800X
120247,0.0,2084P0800X
120248,0.0,2084P0800X
120249,0.0,2084P0800X
120250,0.0,2084P0800X
120251,0.0,2084P0800X
120252,0.0,2084N0400X
120253,0.0,2084N0400X
120254,0.0,2084N0400X
120255,0.0,2084N0400X
120256,1.0,2084N0400X
120257,0.0,2084N0400X
120258,1.0,2084N0400X
120259,0.0,2084P0800X
120260,0.0,2084P0800X
120261,1.0,2084N0400X
120262,0.0,2084N0400X
120263,0.0,2084P0800X
120264,0.0,2084P0800X
120265,0.0,2084P0800X
120266,0.0,2084P0800X
120267,1.0,207RG0100X
120268,1.0,207N00000X
120269,0.0,2084P0800X
120270,0.0,2084N0400X
120271,0.0,2084P0800X
120272,1.0,2084P0800X
120273,0.0,2084P0800X
120274,1.0,2084P0800X
120275,1.0,2084N0400X
120276,0.0,2084N0400X
120277,0.0,2084P0800X
120278,1.0,2084P0800X
120279,1.0,2084N0400X
120280,1.0,2084P0800X
120281,0.0,2084P0800X
120282,1.0,2084N0400X
120283,0.0,2084N0400X
120284,0.0,2084P0800X
120285,0.0,2084P0800X
120286,1.0,2084P0800X
120287,0.0,2084P0800X
120288,1.0,2084N0400X
120289,1.0,2084P0800X
120290,1.0,2085R0001X
120291,0.0,2084P0800X
120292,1.0,2084P0800X
120293,1.0,2084P0800X
120294,1.0,2084N0400X
120295,0.0,2084P0800X
120296,0.0,2084P0800X
120297,0.0,2084P0800X
120298,0.0,2084P0800X
120299,0.0,2084P0800X
120300,1.0,2084N0400X
120301,0.0,2084N0400X
120302,0.0,2084P0800X
120303,0.0,2084N0400X
120304,0.0,2084P0800X
120305,1.0,2084N0400X
120306,0.0,2084P0800X
120307,0.0,2084P0800X
120308,0.0,2084P0800X
120309,0.0,2084N0400X
120310,1.0,2084P0800X
120311,0.0,207Q00000X
120312,0.0,2084P0800X
120313,0.0,2084P0800X
120314,0.0,207Q00000X
120315,1.0,2084P0800X
120316,0.0,2084P0800X
120317,0.0,2084N0400X
120318,1.0,207RG0100X
120319,0.0,2084P0800X
120320,0.0,2084P0800X
120321,0.0,2084P0800X
120322,1.0,2084P0800X
120323,1.0,2084N0400X
120324,0.0,2084N0400X
120325,1.0,2084P0800X
120326,0.0,2084N0400X
120327,0.0,207Q00000X
120328,0.0,2084P0800X
120329,0.0,2084N0400X
120330,0.0,2084N0400X
120331,0.0,2084P0800X
120332,0.0,2084P0800X
120333,0.0,2084N0400X
120334,0.0,2084N0400X
120335,1.0,2084P0800X
120336,0.0,2084P0800X
120337,0.0,2084P0800X
120338,0.0,207Q00000X
120339,0.0,2084P0800X
120340,0.0,2084P0800X
120341,1.0,2084N0400X
120342,0.0,2084N0400X
120343,0.0,2084N0400X
120344,1.0,2084N0400X
120345,0.0,2084P0800X
120346,1.0,2084N0400X
120347,0.0,2084P0800X
120348,1.0,207N00000X
120349,0.0,2084N0400X
120350,1.0,2084P0800X
120351,1.0,2084P0800X
120352,0.0,2084P0800X
120353,0.0,2084P0800X
120354,0.0,2084P0800X
120355,1.0,2084N0400X
120356,0.0,2084P0800X
120357,0.0,2084P0800X
120358,0.0,2084P0800X
120359,0.0,2084P0800X
120360,0.0,207R00000X
120361,0.0,2084P0800X
120362,1.0,207Q00000X
120363,0.0,2084P0800X
120364,0.0,2084P0800X
120365,0.0,2084N0400X
120366,0.0,2084N0400X
120367,0.0,2084P0800X
120368,1.0,207R00000X
120369,1.0,2084P0800X
120370,0.0,2084P0800X
120371,0.0,2084P0800X
120372,0.0,2084P0800X
120373,0.0,2084P0800X
120374,0.0,2084N0400X
120375,0.0,2084P0800X
120376,0.0,2084P0800X
120377,1.0,2085R0001X
120378,0.0,2084P0800X
120379,0.0,390200000X
120380,0.0,2084P0800X
120381,1.0,2084P0800X
120382,0.0,2084P0800X
120383,0.0,2084P0800X
120384,1.0,2084P0800X
120385,0.0,2084P0800X
120386,0.0,2084P0800X
120387,1.0,2084N0400X
120388,0.0,2084P0800X
120389,0.0,2084P0800X
120390,0.0,2084N0400X
120391,0.0,207Q00000X
120392,0.0,2084P0800X
120393,1.0,207Q00000X
120394,0.0,2084P0800X
120395,0.0,2084P0800X
120396,0.0,2084P0800X
120397,0.0,2084P0800X
120398,0.0,207Q00000X
120399,0.0,2084P0800X
120400,1.0,2084N0400X
120401,0.0,2084P0800X
120402,0.0,2084P0800X
120403,0.0,2084N0400X
120404,0.0,2084P0800X
120405,0.0,2084P0800X
120406,0.0,2084P0800X
120407,0.0,2084N0400X
120408,1.0,2084P0800X
120409,0.0,2084P0800X
120410,0.0,2084P0800X
120411,0.0,2084P0800X
120412,0.0,2084P0800X
120413,0.0,2084P0800X
120414,0.0,2084P0800X
120415,0.0,2084P0800X
120416,0.0,2084P0800X
120417,1.0,2084P0800X
120418,1.0,207RG0100X
120419,0.0,390200000X
120420,0.0,2084N0400X
120421,0.0,2084N0400X
120422,0.0,2084P0800X
120423,0.0,2084P0800X
120424,0.0,2084P0800X
120425,0.0,2084P0800X
120426,0.0,207Q00000X
120427,0.0,2084P0800X
120428,0.0,2084P0800X
120429,1.0,2084N0400X
120430,0.0,2084N0400X
120431,0.0,363A00000X
120432,0.0,2084P0800X
120433,1.0,207Q00000X
120434,0.0,2084P0800X
120435,1.0,2084N0400X
120436,0.0,207Q00000X
120437,1.0,2084P0800X
120438,0.0,2084P0800X
120439,0.0,2084P0800X
120440,0.0,2084P0800X
120441,0.0,2084P0800X
120442,0.0,2084P0800X
120443,0.0,2084P0800X
120444,0.0,2084P0800X
120445,0.0,2084P0800X
120446,0.0,2084P0800X
120447,1.0,2084N0400X
120448,1.0,2084N0400X
120449,0.0,2084P0800X
120450,0.0,2084P0800X
120451,0.0,2084P0800X
120452,0.0,2084P0800X
120453,0.0,2084P0800X
120454,0.0,2084P0800X
120455,0.0,2084N0400X
120456,1.0,2084P0800X
120457,0.0,2084N0400X
120458,1.0,2084P0800X
120459,0.0,2084P0800X
120460,0.0,2084P0800X
120461,0.0,2084P0800X
120462,0.0,2084P0800X
120463,0.0,207Q00000X
120464,1.0,2084P0800X
120465,0.0,2084P0800X
120466,0.0,2084P0800X
120467,0.0,2084P0800X
120468,1.0,207RG0100X
120469,0.0,2084P0800X
120470,0.0,2084P0800X
120471,0.0,2084P0800X
120472,0.0,2084P0800X
120473,0.0,363LA2100X
120474,0.0,2084N0400X
120475,1.0,2085R0001X
120476,0.0,2084P0800X
120477,0.0,2084N0400X
120478,1.0,2084N0400X
120479,0.0,2084N0400X
120480,0.0,207Q00000X
120481,1.0,2084P0800X
120482,0.0,2084P0800X
120483,0.0,2084P0800X
120484,0.0,2084N0400X
120485,1.0,2084P0800X
120486,1.0,207R00000X
120487,1.0,207Q00000X
120488,1.0,2084P0800X
120489,0.0,2084P0800X
120490,0.0,2084P0800X
120491,1.0,2084N0400X
120492,1.0,207RG0100X
120493,0.0,2084P0800X
120494,0.0,2084P0800X
120495,0.0,2084P0800X
120496,0.0,2084P0800X
120497,0.0,2084N0400X
120498,0.0,2084P0800X
120499,1.0,2084P0800X
120500,0.0,2084P0800X
120501,0.0,2084N0400X
120502,1.0,2084P0800X
120503,0.0,2084P0800X
120504,1.0,207RG0100X
120505,1.0,2084P0800X
120506,0.0,2084P0800X
120507,0.0,2084P0800X
120508,0.0,2084P0800X
120509,1.0,2084P0800X
120510,0.0,2084P0800X
120511,0.0,2084P0800X
120512,0.0,2084P0800X
120513,1.0,207Q00000X
120514,0.0,2084N0400X
120515,0.0,2084P0800X
120516,0.0,2084P0800X
120517,0.0,2084N0400X
120518,0.0,2084P0800X
120519,0.0,2084P0800X
120520,0.0,207Q00000X
120521,1.0,2084P0800X
120522,0.0,2084P0800X
120523,0.0,2084P0800X
120524,1.0,2084P0800X
120525,0.0,2084P0800X
120526,0.0,2084P0800X
120527,0.0,2084N0400X
120528,0.0,2084P0800X
120529,1.0,207R00000X
120530,0.0,2084P0800X
120531,0.0,2084P0800X
120532,0.0,2084N0400X
120533,0.0,2084P0800X
120534,0.0,2084P0800X
120535,1.0,2084P0800X
120536,1.0,207Q00000X
120537,0.0,2084P0800X
120538,0.0,2084P0800X
120539,0.0,2084N0400X
120540,0.0,207W00000X
120541,1.0,390200000X
120542,0.0,2084P0800X
120543,1.0,2084N0400X
120544,1.0,207Q00000X
120545,0.0,207Q00000X
120546,0.0,2084P0800X
120547,0.0,2084P0800X
120548,0.0,2084P0800X
120549,0.0,2084P0800X
120550,1.0,207R00000X
120551,0.0,2084P0800X
120552,1.0,207N00000X
120553,0.0,2084P0800X
120554,0.0,2084P0800X
120555,1.0,2084P0800X
120556,1.0,207R00000X
120557,0.0,2084N0400X
120558,1.0,2084P0800X
120559,0.0,2084P0800X
120560,0.0,2084N0400X
120561,1.0,2084N0400X
120562,1.0,2084N0400X
120563,0.0,2084P0800X
120564,0.0,2084P0800X
120565,0.0,207Q00000X
120566,0.0,2084N0400X
120567,0.0,2084P0800X
120568,0.0,207Q00000X
120569,0.0,2084P0800X
120570,0.0,2255A2300X
120571,0.0,2084N0400X
120572,0.0,2084P0800X
120573,0.0,2084N0400X
120574,0.0,2084P0800X
120575,0.0,2084N0400X
120576,0.0,207Q00000X
120577,0.0,2084N0400X
120578,0.0,2084P0800X
120579,0.0,2084P0800X
120580,0.0,2084P0800X
120581,0.0,2084P0800X
120582,0.0,2084P0800X
120583,0.0,2084P0800X
120584,1.0,2084N0400X
120585,1.0,2084N0400X
120586,1.0,2084P0800X
120587,0.0,2084N0400X
120588,1.0,2084P0800X
120589,0.0,2084P0800X
120590,0.0,2084P0800X
120591,0.0,2084P0800X
120592,0.0,2084P0800X
120593,0.0,2084P0800X
120594,1.0,2084P0800X
120595,0.0,2084N0400X
120596,1.0,2084P0800X
120597,0.0,2084P0800X
120598,0.0,2084P0800X
120599,0.0,2084P0800X
120600,0.0,2084P0800X
120601,0.0,2084N0400X
120602,1.0,2084P0800X
120603,0.0,2084P0800X
120604,0.0,2084P0800X
120605,1.0,2084P0800X
120606,0.0,207Q00000X
120607,0.0,2084P0800X
120608,0.0,2084N0400X
120609,0.0,2084P0800X
120610,0.0,2084P0800X
120611,0.0,2084P0800X
120612,1.0,2084N0400X
120613,0.0,2084P0800X
120614,0.0,2084P0800X
120615,0.0,2084P0800X
120616,0.0,207Q00000X
120617,0.0,2084P0800X
120618,0.0,2084N0400X
120619,0.0,2084P0800X
120620,0.0,207Q00000X
120621,1.0,207RP1001X
120622,0.0,2084P0800X
120623,1.0,2084N0400X
120624,0.0,2084P0800X
120625,1.0,2084P0800X
120626,0.0,2084P0800X
120627,0.0,2084P0800X
120628,0.0,2084P0800X
120629,0.0,2084N0400X
120630,0.0,2084P0800X
120631,0.0,2084N0400X
120632,1.0,207RG0100X
120633,1.0,2084N0400X
120634,0.0,2084P0800X
120635,0.0,2084N0400X
120636,0.0,207Q00000X
120637,1.0,2084P0800X
120638,1.0,2084N0400X
120639,0.0,2084P0800X
120640,1.0,207R00000X
120641,0.0,2084P0800X
120642,0.0,2084P0800X
120643,1.0,2084P0800X
120644,1.0,2084P0800X
120645,0.0,2084P0800X
120646,1.0,2084P0800X
120647,0.0,2084P0800X
120648,1.0,2084P0800X
120649,1.0,2084P0800X
120650,0.0,2084P0800X
120651,0.0,2084P0800X
120652,0.0,2084P0800X
120653,0.0,2084P0800X
120654,0.0,2084N0400X
120655,0.0,2084P0800X
120656,0.0,2084P0800X
120657,0.0,2084N0400X
120658,1.0,2084P0800X
120659,0.0,2084P0800X
120660,0.0,2084P0800X
120661,1.0,2084P0800X
120662,0.0,207R00000X
120663,0.0,2084P0800X
120664,0.0,2084N0400X
120665,1.0,207RP1001X
120666,0.0,2084P0800X
120667,0.0,2084N0400X
120668,0.0,2084P0800X
120669,0.0,2084P0800X
120670,1.0,2084P0800X
120671,0.0,2084P0800X
120672,1.0,208000000X
120673,1.0,2084P0800X
120674,0.0,2084P0800X
120675,0.0,2084P0800X
120676,0.0,2084P0800X
120677,1.0,183500000X
120678,0.0,2084P0800X
120679,0.0,2084P0800X
120680,1.0,2084N0400X
120681,0.0,2084P0800X
120682,0.0,2084N0400X
120683,0.0,2084P0800X
120684,0.0,2084P0800X
120685,0.0,2084P0800X
120686,1.0,2084P0800X
120687,1.0,2084P0800X
120688,1.0,207Q00000X
120689,1.0,2084P0800X
120690,1.0,2084P0800X
120691,1.0,2084N0400X
120692,0.0,2084P0800X
120693,0.0,2084P0800X
120694,0.0,2084N0400X
120695,0.0,2084P0800X
120696,0.0,2084P0800X
120697,1.0,2084P0800X
120698,0.0,2084P0800X
120699,0.0,2084P0800X
120700,0.0,2084P0800X
120701,1.0,2084P0800X
120702,1.0,2084N0400X
120703,0.0,2084P0800X
120704,0.0,2084N0400X
120705,1.0,207T00000X
120706,0.0,2084P0800X
120707,1.0,2084P0800X
120708,1.0,2084A2900X
120709,0.0,2084P0800X
120710,1.0,2084P0800X
120711,0.0,2084N0400X
120712,0.0,2084P0800X
120713,0.0,2084P0800X
120714,0.0,2084P0800X
120715,0.0,2084P0800X
120716,1.0,2084P0800X
120717,0.0,2084P0800X
120718,1.0,2084N0400X
120719,1.0,2084N0400X
120720,0.0,2084N0400X
120721,1.0,207R00000X
120722,1.0,2084P0800X
120723,0.0,2084P0800X
120724,0.0,2084N0400X
120725,0.0,2084N0400X
120726,1.0,2084P0800X
120727,0.0,2084P0800X
120728,0.0,2084N0400X
120729,0.0,2084N0400X
120730,0.0,2084P0800X
120731,1.0,2084P0800X
120732,1.0,2084N0400X
120733,1.0,2084P0800X
120734,0.0,2084P0800X
120735,1.0,2084P0800X
120736,0.0,207RX0202X
120737,1.0,2084N0400X
120738,0.0,2084P0800X
120739,0.0,2084P0800X
120740,1.0,2084P0800X
120741,0.0,2084P0800X
120742,0.0,207Q00000X
120743,0.0,2084P0800X
120744,0.0,2084P0800X
120745,0.0,2084P0800X
120746,0.0,2084P0800X
120747,0.0,207Q00000X
120748,1.0,2084P0800X
120749,0.0,2084P0800X
120750,0.0,2084P0800X
120751,0.0,2084P0800X
120752,0.0,2084N0400X
120753,0.0,2084N0400X
120754,0.0,2084P0800X
120755,0.0,2084P0800X
120756,0.0,2084N0400X
120757,0.0,2084N0400X
120758,0.0,2084P0800X
120759,0.0,2084P0800X
120760,1.0,2084P0800X
120761,0.0,2084N0400X
120762,0.0,2084P0800X
120763,0.0,2084P0800X
120764,1.0,2084P0800X
120765,0.0,2084P0800X
120766,1.0,2084N0400X
120767,0.0,2084P0800X
120768,0.0,2084N0400X
120769,0.0,2084P0800X
120770,1.0,2085R0001X
120771,0.0,207R00000X
120772,0.0,2084P0800X
120773,1.0,207RI0200X
120774,0.0,2084N0400X
120775,1.0,207R00000X
120776,1.0,2084P0800X
120777,0.0,2084P0800X
120778,1.0,207Q00000X
120779,0.0,2084N0400X
120780,0.0,2084P0800X
120781,0.0,2084P0800X
120782,0.0,2084P0800X
120783,0.0,2084P0800X
120784,0.0,2084P0800X
120785,1.0,2084P0800X
120786,1.0,207RG0100X
120787,0.0,2084N0400X
120788,0.0,2084N0400X
120789,0.0,207R00000X
120790,0.0,2084P0800X
120791,1.0,2084P0804X
120792,0.0,2084P0800X
120793,0.0,2084P0800X
120794,1.0,2084P0800X
120795,0.0,2084N0400X
120796,0.0,2084N0400X
120797,0.0,2084P0800X
120798,1.0,207Q00000X
120799,1.0,2084P0800X
120800,0.0,2084P0800X
120801,0.0,2084P0800X
120802,0.0,2084P0800X
120803,0.0,2084N0400X
120804,0.0,2084P0800X
120805,0.0,2084P0800X
120806,0.0,2084P0800X
120807,1.0,2084N0400X
120808,0.0,207Q00000X
120809,0.0,2084P0800X
120810,1.0,2084P0800X
120811,0.0,2084P0800X
120812,0.0,2084P0800X
120813,0.0,2084P0800X
120814,1.0,2084P0800X
120815,0.0,2084N0400X
120816,0.0,207Q00000X
120817,0.0,2084N0400X
120818,1.0,2084P0800X
120819,1.0,2084P0800X
120820,0.0,207Q00000X
120821,0.0,2084P0800X
120822,1.0,2084P0800X
120823,0.0,2084N0400X
120824,0.0,2084P0800X
120825,0.0,2084N0400X
120826,0.0,2084P0800X
120827,0.0,2084P0800X
120828,0.0,2084P0800X
120829,0.0,2084P0800X
120830,0.0,2084P0800X
120831,0.0,2084P0800X
120832,0.0,2084P0800X
120833,0.0,2084P0800X
120834,0.0,2084N0400X
120835,0.0,2084P0800X
120836,1.0,2084P0800X
120837,0.0,207Q00000X
120838,0.0,2084P0800X
120839,1.0,2084P0800X
120840,0.0,2084P0800X
120841,0.0,2084P0800X
120842,0.0,2084N0400X
120843,0.0,2084P0800X
120844,0.0,2084P0800X
120845,0.0,2084P0800X
120846,0.0,2084P0800X
120847,1.0,207RG0100X
120848,1.0,207Q00000X
120849,0.0,2084P0800X
120850,1.0,2084N0400X
120851,0.0,2084N0400X
120852,0.0,2084N0400X
120853,0.0,2084P0800X
120854,0.0,2084P0800X
120855,1.0,208000000X
120856,1.0,2084N0400X
120857,0.0,2084P0800X
120858,0.0,2084P0800X
120859,0.0,207Q00000X
120860,0.0,2084N0400X
120861,0.0,2084N0400X
120862,0.0,2084N0400X
120863,0.0,2084N0400X
120864,0.0,2084P0800X
120865,0.0,2084P0800X
120866,0.0,2084P0800X
120867,1.0,207R00000X
120868,1.0,2084N0400X
120869,1.0,207W00000X
120870,0.0,2084N0400X
120871,1.0,2084P0800X
120872,0.0,2084N0400X
120873,0.0,2084P0800X
120874,0.0,2084P0800X
120875,1.0,2084N0400X
120876,0.0,2084P0800X
120877,0.0,2084P0800X
120878,0.0,2084P0800X
120879,0.0,2084P0800X
120880,0.0,2084P0800X
120881,0.0,2084P0800X
120882,0.0,2084P0800X
120883,0.0,2084P0800X
120884,1.0,2084P0800X
120885,1.0,2084P0800X
120886,1.0,2084P0800X
120887,0.0,2084P0800X
120888,1.0,2084N0400X
120889,0.0,2084P0800X
120890,0.0,2084P0800X
120891,0.0,2084P0800X
120892,0.0,207R00000X
120893,0.0,2084P0800X
120894,0.0,2084P0800X
120895,1.0,2084P0800X
120896,0.0,2084P0800X
120897,1.0,2084P0800X
120898,0.0,207Q00000X
120899,0.0,390200000X
120900,0.0,207Q00000X
120901,0.0,2084P0800X
120902,1.0,2084N0400X
120903,0.0,390200000X
120904,0.0,2084N0400X
120905,1.0,207RG0100X
120906,0.0,2084P0800X
120907,0.0,2084P0800X
120908,0.0,207Q00000X
120909,1.0,2084P0800X
120910,0.0,2084P0800X
120911,0.0,2084N0400X
120912,0.0,2084P0800X
120913,1.0,2084N0400X
120914,1.0,2084N0400X
120915,0.0,2084N0400X
120916,1.0,2084P0800X
120917,0.0,2084P0800X
120918,0.0,2084P0800X
120919,0.0,2084P0800X
120920,0.0,2084N0400X
120921,0.0,2084P0800X
120922,0.0,2084P0800X
120923,0.0,2084P0800X
120924,0.0,2084P0800X
120925,0.0,207Q00000X
120926,1.0,207N00000X
120927,0.0,2084N0400X
120928,1.0,2084P0800X
120929,0.0,2084N0400X
120930,0.0,2084P0800X
120931,0.0,2084P0800X
120932,1.0,207RG0100X
120933,0.0,2084P0800X
120934,1.0,2084P0800X
120935,0.0,2084P0800X
120936,0.0,2084N0400X
120937,0.0,2084P0800X
120938,1.0,2084N0400X
120939,0.0,2084P0800X
120940,1.0,2084P0800X
120941,0.0,2084P0800X
120942,1.0,207X00000X
120943,0.0,2084P0800X
120944,0.0,2084P0800X
120945,1.0,2084P0800X
120946,1.0,2084P0800X
120947,1.0,2084P0800X
120948,0.0,2084N0400X
120949,1.0,2084P0800X
120950,1.0,207RC0000X
120951,0.0,2084P0800X
120952,0.0,2084P0800X
120953,1.0,2084N0400X
120954,1.0,2084P0800X
120955,0.0,2084P0800X
120956,0.0,207R00000X
120957,1.0,2084P0800X
120958,0.0,2084P0800X
120959,0.0,2084P0800X
120960,0.0,207Q00000X
120961,1.0,2084P0800X
120962,0.0,2084N0400X
120963,0.0,2084N0400X
120964,1.0,2084P0800X
120965,1.0,207RG0100X
120966,0.0,2084P0800X
120967,0.0,2084P0800X
120968,1.0,2084N0400X
120969,0.0,207R00000X
120970,0.0,2084P0800X
120971,1.0,2084N0400X
120972,1.0,2084P0800X
120973,0.0,2084N0400X
120974,0.0,207Q00000X
120975,0.0,2084P0800X
120976,0.0,2084N0400X
120977,0.0,2084P0800X
120978,0.0,2084P0800X
120979,0.0,2084P0800X
120980,1.0,2084N0400X
120981,0.0,2084P0800X
120982,0.0,2084P0800X
120983,0.0,2084P0800X
120984,0.0,2084N0400X
120985,1.0,2084P0800X
120986,1.0,2084N0400X
120987,0.0,207Q00000X
120988,1.0,2084P0800X
120989,0.0,2084P0800X
120990,0.0,2084P0800X
120991,1.0,2084P0800X
120992,0.0,207W00000X
120993,1.0,2084P0800X
120994,1.0,2084P0800X
120995,0.0,2084P0800X
120996,0.0,2084P0800X
120997,0.0,2084N0400X
120998,0.0,2084P0800X
120999,0.0,2084P0800X
121000,1.0,390200000X
121001,0.0,390200000X
121002,0.0,2084N0400X
121003,0.0,2084N0400X
121004,1.0,2084N0400X
121005,1.0,2084P0800X
121006,0.0,2084P0800X
121007,0.0,2084N0400X
121008,0.0,2084P0800X
121009,0.0,2084P0800X
121010,0.0,2084N0400X
121011,0.0,2084P0800X
121012,1.0,2084P0800X
121013,1.0,207RG0100X
121014,0.0,207R00000X
121015,0.0,2084N0400X
121016,1.0,2084P0800X
121017,0.0,2084P0800X
121018,0.0,2084P0800X
121019,0.0,2084P0800X
121020,1.0,2084P0804X
121021,0.0,2084P0800X
121022,0.0,2084N0400X
121023,0.0,207Q00000X
121024,0.0,2084N0400X
121025,1.0,2084P0800X
121026,1.0,2084N0400X
121027,0.0,2084N0400X
121028,0.0,2084N0400X
121029,1.0,2084P0800X
121030,0.0,2084N0400X
121031,1.0,2084P0800X
121032,0.0,2084P0800X
121033,1.0,207N00000X
121034,1.0,2084N0400X
121035,0.0,2084P0800X
121036,0.0,2084P0800X
121037,1.0,2084P0800X
121038,0.0,2084P0800X
121039,0.0,207Q00000X
121040,0.0,2084P0800X
121041,0.0,2084P0800X
121042,0.0,2084N0400X
121043,0.0,2084P0800X
121044,0.0,207Q00000X
121045,0.0,2084P0800X
121046,0.0,2084P0800X
121047,0.0,2084P0800X
121048,0.0,2084P0800X
121049,0.0,2084P0800X
121050,0.0,2084P0800X
121051,0.0,2084P0800X
121052,1.0,2084P0800X
121053,1.0,207R00000X
121054,0.0,2084P0800X
121055,0.0,2084P0800X
121056,0.0,2084N0400X
121057,0.0,2084P0800X
121058,0.0,2084P0800X
121059,0.0,2084P0800X
121060,0.0,2084N0400X
121061,1.0,207R00000X
121062,0.0,2084P0800X
121063,0.0,2084P0800X
121064,1.0,2084P0800X
121065,0.0,2084N0400X
121066,0.0,207Q00000X
121067,0.0,2084P0800X
121068,0.0,207Q00000X
121069,1.0,207RG0100X
121070,0.0,207Q00000X
121071,1.0,2084P0800X
121072,1.0,2084N0400X
121073,0.0,2084P0800X
121074,0.0,2084N0400X
121075,0.0,207Q00000X
121076,0.0,2084N0400X
121077,0.0,2084P0800X
121078,0.0,2084P0800X
121079,0.0,2084N0400X
121080,0.0,2084N0400X
121081,0.0,2084P0800X
121082,0.0,2084N0400X
121083,0.0,2084P0800X
121084,1.0,2084P0800X
121085,0.0,2084P0800X
121086,0.0,2084P0800X
121087,0.0,2084P0800X
121088,1.0,2084P0800X
121089,0.0,2084N0400X
121090,0.0,2084P0800X
121091,0.0,2084P0800X
121092,0.0,2080P0210X
121093,1.0,2084P0800X
121094,0.0,2084P0800X
121095,0.0,2084P0800X
121096,1.0,2084P0800X
121097,0.0,2084N0400X
121098,0.0,2084N0400X
121099,0.0,2084N0400X
121100,1.0,2084N0400X
121101,1.0,2084P0800X
121102,0.0,207RP1001X
121103,1.0,207Q00000X
121104,0.0,2084N0400X
121105,0.0,2084P0800X
121106,0.0,2084P0800X
121107,0.0,2084N0400X
121108,0.0,2084P0800X
121109,1.0,207RG0100X
121110,0.0,2084P0800X
121111,0.0,2084N0400X
121112,1.0,207RG0100X
121113,1.0,207T00000X
121114,0.0,2084P0800X
121115,1.0,2084N0400X
121116,0.0,2084P0800X
121117,0.0,207Q00000X
121118,0.0,2084N0400X
121119,0.0,2084N0400X
121120,0.0,2084N0400X
121121,0.0,207Q00000X
121122,0.0,2084P0800X
121123,1.0,2084P0805X
121124,0.0,2084N0400X
121125,1.0,2084P0800X
121126,1.0,2084N0400X
121127,0.0,207Q00000X
121128,0.0,2084P0800X
121129,0.0,2084N0400X
121130,0.0,2084N0400X
121131,0.0,2084P0800X
121132,0.0,2084P0800X
121133,0.0,2084P0800X
121134,1.0,2084P0800X
121135,0.0,2084N0400X
121136,1.0,2084P0800X
121137,0.0,2084P0800X
121138,1.0,2084N0400X
121139,0.0,2084P0800X
121140,0.0,2084P0800X
121141,0.0,2084P0800X
121142,0.0,2084P0800X
121143,1.0,2084P0800X
121144,1.0,208000000X
121145,1.0,2084P0800X
121146,0.0,2084P0800X
121147,1.0,2084N0400X
121148,0.0,2084P0800X
121149,1.0,2084P0800X
121150,1.0,207N00000X
121151,0.0,207Q00000X
121152,1.0,2084N0400X
121153,1.0,2084P0800X
121154,0.0,207Q00000X
121155,0.0,2084P0800X
121156,0.0,2084P0800X
121157,0.0,2084P0800X
121158,0.0,2084N0400X
121159,0.0,2084N0400X
121160,1.0,2084N0400X
121161,0.0,2084P0800X
121162,1.0,2084N0400X
121163,0.0,2084P0800X
121164,0.0,2084N0400X
121165,0.0,2084P0800X
121166,0.0,2084P0800X
121167,0.0,2084N0400X
121168,0.0,2084P0800X
121169,0.0,2084P0800X
121170,0.0,2084P0800X
121171,0.0,2084P0800X
121172,1.0,2084N0400X
121173,1.0,2084P0800X
121174,0.0,2084P0800X
121175,0.0,2084P0800X
121176,0.0,2084P0800X
121177,0.0,2084N0400X
121178,0.0,2084P0800X
121179,1.0,207L00000X
121180,1.0,207RG0100X
121181,0.0,2084P0800X
121182,0.0,207Q00000X
121183,0.0,2084P0800X
121184,0.0,2084P0800X
121185,0.0,2084P0800X
121186,0.0,207R00000X
121187,1.0,2084N0400X
121188,1.0,207RG0100X
121189,0.0,2084P0800X
121190,0.0,2084P0800X
121191,0.0,2084N0400X
121192,0.0,2084N0400X
121193,0.0,2084P0800X
121194,0.0,2084P0800X
121195,0.0,2084P0800X
121196,0.0,2084N0400X
121197,1.0,2084P0800X
121198,0.0,2084N0400X
121199,0.0,2084P0800X
121200,1.0,2085R0001X
121201,0.0,207R00000X
121202,1.0,2084P0800X
121203,1.0,2084P0800X
121204,0.0,2084P0800X
121205,0.0,2084P0800X
121206,0.0,2084P0800X
